Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
GMBOIL_16660	serine/threonine protein kinase	ctg30_16_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_16	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	16	1	18
GMBOIL_16650	carotenoid biosynthesis protein	ctg30_17_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_17	Novel-T3PKS-Microcystis aeruginosa WLECC	other	17	1	18
GMBOIL_13970	naringenin-chalcone synthase	ctg30_1_Novel-T3PKS_28_0	LE1912_T3PKS_O9329_16030	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_1	Novel-T3PKS-Microcystis aeruginosa WLECC	core	1	1	18
GMBOIL_02070	efflux transporter periplasmic adaptor subunit	ctg30_3_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_3	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	3	1	18
GMBOIL_02065	hypothetical protein	ctg30_4_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_4	Novel-T3PKS-Microcystis aeruginosa WLECC	other	4	1	18
GMBOIL_01635	hypothetical protein	ctg30_5_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_5	Novel-T3PKS-Microcystis aeruginosa WLECC	other	5	1	18
GMBOIL_01640	Uncharacterized protein sll0103	ctg30_6_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_6	Novel-T3PKS-Microcystis aeruginosa WLECC	other	6	1	18
GMBOIL_01645	Putative membrane protein	ctg30_7_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_7	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	7	1	18
GMBOIL_18880	resolvase	ctg30_8_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_8	Novel-T3PKS-Microcystis aeruginosa WLECC	other	8	1	18
GMBOIL_18875	glutamate--cysteine ligase	ctg30_9_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_9	Novel-T3PKS-Microcystis aeruginosa WLECC	additional	9	1	18
GMBOIL_21315	hypothetical protein	ctg34_10_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24265	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_10	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	10	1	28
GMBOIL_21320	Geranylgeranyl reductase family protein	ctg34_11_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24270	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_11	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	additional	11	1	28
GMBOIL_21325	monooxygenase	ctg34_12_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24275	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_12	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	additional	12	1	28
GMBOIL_21330	oxidoreductase	ctg34_13_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24280	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_13	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	additional	13	1	28
GMBOIL_21335	tryptophan halogenase	ctg34_14_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24285	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_14	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	additional	14	1	28
GMBOIL_21340	hypothetical protein	ctg34_15_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24290	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_15	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	15	1	28
GMBOIL_21345	short chain oxidoreductase	ctg34_16_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24295	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_16	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	additional	16	1	28
GMBOIL_21350	beta-ketoacyl synthase	ctg34_17_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24300	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_17	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	core	17	1	28
GMBOIL_21365	glycine cleavage system aminomethyltransferase GcvT	ctg34_19_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24310	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_19	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	19	1	28
GMBOIL_23145	ATP-dependent sacrificial sulfur transferase LarE	ctg34_20_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_20	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	20	1	28
GMBOIL_06165	hypothetical protein	ctg34_22_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_22	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	22	1	28
GMBOIL_23135	PEP-CTERM sorting domain-containing protein	ctg34_23_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_23	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	23	1	28
GMBOIL_06180	hypothetical protein	ctg34_24_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_24	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	24	1	28
GMBOIL_18440	DUF4351 domain-containing protein	ctg34_26_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_26	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	26	1	28
GMBOIL_11425	hypothetical protein	ctg34_27_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_27	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	27	1	28
GMBOIL_21290	NFACT N-terminal and middle domains	ctg34_5_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24240	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_5	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	5	1	28
GMBOIL_21295	ABC transporter	ctg34_6_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24245	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_6	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	transport	6	1	28
GMBOIL_21300	ABC transporter permease DevC	ctg34_7_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24250	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_7	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	7	1	28
GMBOIL_21305	HlyD family secretion protein	ctg34_8_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24255	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_8	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	transport	8	1	28
GMBOIL_21310	autotransporter protein	ctg34_9_Bartoloside-T1PKS_18_0	LE1912_bartoloside_O9329_24260	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_9	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	9	1	28
GMBOIL_07865	hypothetical protein	ctg36_1_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_1	NRPS-like-1-Microcystis aeruginosa WLECC	other	1	1	10
GMBOIL_13130	hypothetical protein	ctg36_3_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_3	NRPS-like-1-Microcystis aeruginosa WLECC	other	3	1	10
GMBOIL_18095	methylthioribulose 1-phosphate dehydratase	ctg36_4_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_4	NRPS-like-1-Microcystis aeruginosa WLECC	other	4	1	10
GMBOIL_18100	hypothetical protein	ctg36_5_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_5	NRPS-like-1-Microcystis aeruginosa WLECC	other	5	1	10
GMBOIL_00305	cysteine lyase	ctg36_7_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_7	NRPS-like-1-Microcystis aeruginosa WLECC	additional	7	1	10
GMBOIL_00300	COG0553: Superfamily II DNA/RNA helicases, SNF2 family	ctg36_8_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_8	NRPS-like-1-Microcystis aeruginosa WLECC	other	8	1	10
GMBOIL_18090	DUF29 domain-containing protein	ctg36_9_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_9	NRPS-like-1-Microcystis aeruginosa WLECC	other	9	1	10
GMBOIL_12150	DUF29 domain-containing protein	ctg39_10_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_10	Cyanobactin-Microcystis aeruginosa WLECC	other	10	2	15
GMBOIL_14835	DUF262 domain-containing protein	ctg39_11_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_11	Cyanobactin-Microcystis aeruginosa WLECC	other	11	2	15
GMBOIL_14840	HEPN-RiboL-PSP domain-containing protein	ctg39_12_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_12	Cyanobactin-Microcystis aeruginosa WLECC	other	12	2	15
GMBOIL_01350	Enamine/imine deaminase	ctg39_13_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_13	Cyanobactin-Microcystis aeruginosa WLECC	other	13	2	15
GMBOIL_01345	DNA-directed RNA polymerase subunit gamma	ctg39_14_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_14	Cyanobactin-Microcystis aeruginosa WLECC	other	14	2	15
GMBOIL_16860	hypothetical protein	ctg39_3_Cyanobactin_50_0	LE1912_trichamide_O9329_19195	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_3	Cyanobactin-Microcystis aeruginosa WLECC	other	3	2	15
GMBOIL_02830	Light-repressed protein A	ctg39_6_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_6	Cyanobactin-Microcystis aeruginosa WLECC	other	6	2	15
GMBOIL_02825	heat-shock protein	ctg39_7_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_7	Cyanobactin-Microcystis aeruginosa WLECC	other	7	2	15
GMBOIL_12145	nickel pincer cofactor biosynthesis protein LarC	ctg39_9_Cyanobactin_50_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_9	Cyanobactin-Microcystis aeruginosa WLECC	other	9	2	15
GMBOIL_02610	hypothetical protein	ctg3_13_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_13	lanthipeptide-Microcystis aeruginosa WLECC	other	16	1	20
GMBOIL_19660	DUF3285 domain-containing protein	ctg3_14_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_14	lanthipeptide-Microcystis aeruginosa WLECC	other	17	1	20
GMBOIL_19665	rRNA maturation RNase YbeY	ctg3_15_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_15	lanthipeptide-Microcystis aeruginosa WLECC	other	18	1	20
GMBOIL_19670	diacylglycerol kinase	ctg3_16_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_16	lanthipeptide-Microcystis aeruginosa WLECC	other	19	1	20
GMBOIL_05660	DUF4327 domain-containing protein	ctg3_17_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_17	lanthipeptide-Microcystis aeruginosa WLECC	other	20	1	20
GMBOIL_18600	DUF2281 domain-containing protein	ctg3_1_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_1	lanthipeptide-Microcystis aeruginosa WLECC	other	1	1	20
GMBOIL_18595	DUF2442 domain-containing protein	ctg3_2_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_2	lanthipeptide-Microcystis aeruginosa WLECC	other	4	1	20
GMBOIL_08475	hypothetical protein	ctg3_3_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_3	lanthipeptide-Microcystis aeruginosa WLECC	other	5	1	20
GMBOIL_08480	clan AA aspartic protease	ctg3_4_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_4	lanthipeptide-Microcystis aeruginosa WLECC	other	6	1	20
GMBOIL_08485	hypothetical protein	ctg3_5_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_5	lanthipeptide-Microcystis aeruginosa WLECC	other	7	1	20
GMBOIL_04190	clan AA aspartic protease	ctg3_6_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_6	lanthipeptide-Microcystis aeruginosa WLECC	other	8	1	20
GMBOIL_04180	hypothetical protein	ctg3_8_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_8	lanthipeptide-Microcystis aeruginosa WLECC	other	11	1	20
GMBOIL_03980	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	ctg44_17_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_17	1-heptadecene-Microcystis aeruginosa WLECC	additional	17	1	18
GMBOIL_03985	CHAT domain-containing protein	ctg44_18_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_18	1-heptadecene-Microcystis aeruginosa WLECC	regulatory	18	1	18
GMBOIL_07830	5S ribosomal RNA	ctg44_1_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_1	1-heptadecene-Microcystis aeruginosa WLECC	other	1	1	18
GMBOIL_24010	DUF2288 domain-containing protein	ctg44_2_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_2	1-heptadecene-Microcystis aeruginosa WLECC	other	2	1	18
GMBOIL_23980	radical SAM protein	ctg44_8_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_8	1-heptadecene-Microcystis aeruginosa WLECC	additional	8	1	18
GMBOIL_23975	penicillin-binding protein 2	ctg44_9_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_9	1-heptadecene-Microcystis aeruginosa WLECC	other	9	1	18
GMBOIL_16885	Dimodular nonribosomal peptide synthase	ctg57_5_Anacyclamide_57_0	LE1912_puwainaphycinF_LE1912_puwainaphycinF_O9329_19240	FALSE	FALSE	TRUE	Anacyclamide	RiPP	Microcystis aeruginosa WLECC	ctg57_5	Anacyclamide-Microcystis aeruginosa WLECC	other	5	2	13
GMBOIL_04560	hypothetical protein	ctg5_12_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_12	LAP-Microcystis aeruginosa WLECC	other	12	1	33
GMBOIL_21625	CopG family transcriptional regulator	ctg5_13_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_13	LAP-Microcystis aeruginosa WLECC	other	13	1	33
GMBOIL_21630	GNAT family N-acetyltransferase	ctg5_14_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_14	LAP-Microcystis aeruginosa WLECC	other	14	1	33
GMBOIL_21635	Type II toxin-antitoxin system RelE/ParE family toxin	ctg5_15_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_15	LAP-Microcystis aeruginosa WLECC	other	15	1	33
GMBOIL_04235	XRE family transcriptional regulator	ctg5_16_RRE-containing_23_0	LE1912_RiPP_like_O9329_09620	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_16	LAP-Microcystis aeruginosa WLECC	other	16	1	33
GMBOIL_04250	DUF1902 domain-containing protein	ctg5_19_RRE-containing_23_0	LE1912_RiPP_like_O9329_09635	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_19	LAP-Microcystis aeruginosa WLECC	other	19	1	33
GMBOIL_04255	YcfA family protein	ctg5_20_RRE-containing_23_0	LE1912_RiPP_like_O9329_09640	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_20	LAP-Microcystis aeruginosa WLECC	other	20	1	33
GMBOIL_04240	adenylate cyclase	ctg5_21_RRE-containing_23_0	LE1912_RiPP_like_O9329_09625	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_21	LAP-Microcystis aeruginosa WLECC	core	21	1	33
GMBOIL_13745	ferredoxin	ctg5_26_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_26	LAP-Microcystis aeruginosa WLECC	other	26	1	33
GMBOIL_13750	CTP synthase	ctg5_27_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_27	LAP-Microcystis aeruginosa WLECC	other	27	1	33
GMBOIL_13755	hypothetical protein	ctg5_28_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_28	LAP-Microcystis aeruginosa WLECC	other	28	1	33
GMBOIL_12050	hypothetical protein	ctg5_29_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_29	LAP-Microcystis aeruginosa WLECC	transport	29	1	33
GMBOIL_21465	Amidohydro-rel domain-containing protein	ctg5_2_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_2	LAP-Microcystis aeruginosa WLECC	other	2	1	33
GMBOIL_20865	ABC transporter substrate-binding protein	ctg5_30_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_30	LAP-Microcystis aeruginosa WLECC	other	30	1	33
GMBOIL_20870	ABC transporter ATP-binding protein	ctg5_31_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_31	LAP-Microcystis aeruginosa WLECC	transport	31	1	33
GMBOIL_20875	acyl-CoA dehydrogenase	ctg5_32_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_32	LAP-Microcystis aeruginosa WLECC	additional	32	1	33
GMBOIL_20880	DUF4242 domain-containing protein	ctg5_33_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_33	LAP-Microcystis aeruginosa WLECC	other	33	1	33
GMBOIL_07375	hypothetical protein	ctg5_3_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_3	LAP-Microcystis aeruginosa WLECC	other	3	1	33
GMBOIL_07370	CopG family transcriptional regulator	ctg5_4_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_4	LAP-Microcystis aeruginosa WLECC	other	4	1	33
GMBOIL_04575	hypothetical protein	ctg5_5_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_5	LAP-Microcystis aeruginosa WLECC	other	5	1	33
GMBOIL_08335	thylakoid-associated protein	ctg71_10_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_10	T1PKS-Microcystis aeruginosa WLECC	other	10	1	11
GMBOIL_08330	2TM domain-containing protein	ctg71_11_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_11	T1PKS-Microcystis aeruginosa WLECC	other	11	1	11
GMBOIL_07385	Methyltransferase FkbM	ctg71_2_T1PKS_51_0	LE1912_T1PKS_O9329_08430	FALSE	FALSE	TRUE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_2	T1PKS-Microcystis aeruginosa WLECC	other	2	1	11
GMBOIL_07390	hypothetical protein	ctg71_3_T1PKS_51_0	LE1912_T1PKS_O9329_08435	FALSE	FALSE	TRUE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_3	T1PKS-Microcystis aeruginosa WLECC	other	3	1	11
GMBOIL_07395	AAA family ATPase	ctg71_4_T1PKS_51_0	LE1912_T1PKS_O9329_08440	FALSE	FALSE	TRUE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_4	T1PKS-Microcystis aeruginosa WLECC	other	4	1	11
GMBOIL_07400	DUF1257 domain-containing protein	ctg71_5_T1PKS_51_0	LE1912_T1PKS_O9329_08445	FALSE	FALSE	TRUE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_5	T1PKS-Microcystis aeruginosa WLECC	other	5	1	11
GMBOIL_14405	SAM-dependent methyltransferase	ctg71_6_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_6	T1PKS-Microcystis aeruginosa WLECC	other	6	1	11
GMBOIL_08340	alanine dehydrogenase	ctg71_9_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_9	T1PKS-Microcystis aeruginosa WLECC	other	9	1	11
GMBOIL_02520	anti-sigma F factor antagonist	ctg82_10_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_10	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	10	4	37
GMBOIL_02515	carbamoyl phosphate synthase small subunit	ctg82_11_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_11	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	11	4	37
GMBOIL_15280	Transposase	ctg82_12_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17490	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_12	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	12	4	37
GMBOIL_15285	receptor ligand binding region family protein	ctg82_13_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17495	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_13	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	13	4	37
GMBOIL_15290	AAA-like domain-containing protein	ctg82_14_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17500	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_14	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	14	4	37
GMBOIL_15295	bleomycin resistance protein	ctg82_15_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17505	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_15	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	15	4	37
GMBOIL_15300	nitroreductase family protein	ctg82_16_T3PKS-Merocyclophane_5_0	LE1912_PmNT3_O9329_17510	FALSE	FALSE	TRUE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_16	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	16	4	37
