Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
FMDALA_07475	ATP-dependent sacrificial sulfur transferase LarE	ctg34_20_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_20	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	20	1	28
FMDALA_05795	DUF5615 domain-containing protein	ctg34_21_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_21	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	21	1	28
FMDALA_05800	hypothetical protein	ctg34_22_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_22	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	22	1	28
FMDALA_15915	DUF4351 domain-containing protein	ctg34_26_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_26	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	26	1	28
FMDALA_13860	hypothetical protein	ctg34_2_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_2	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	2	1	28
FMDALA_17125	NFACT N-terminal and middle domains	ctg34_5_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_5	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	5	1	28
FMDALA_17130	ABC transporter	ctg34_6_Bartoloside-T1PKS_18_0	ctg199_8	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_6	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	transport	6	1	28
FMDALA_17135	ABC transporter permease DevC	ctg34_7_Bartoloside-T1PKS_18_0	ctg199_9	FALSE	FALSE	TRUE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_7	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	7	1	28
FMDALA_16105	hypothetical protein	ctg36_2_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_2	NRPS-like-1-Microcystis aeruginosa WLECC	other	2	1	10
FMDALA_00475	hypothetical protein	ctg36_3_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_3	NRPS-like-1-Microcystis aeruginosa WLECC	other	3	1	10
FMDALA_00485	methylthioribulose 1-phosphate dehydratase	ctg36_4_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_4	NRPS-like-1-Microcystis aeruginosa WLECC	other	4	1	10
FMDALA_00490	hypothetical protein	ctg36_5_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_5	NRPS-like-1-Microcystis aeruginosa WLECC	other	5	1	10
FMDALA_00500	recombinase B	ctg36_6_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_6	NRPS-like-1-Microcystis aeruginosa WLECC	other	6	1	10
FMDALA_00505	cysteine lyase	ctg36_7_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_7	NRPS-like-1-Microcystis aeruginosa WLECC	additional	7	1	10
FMDALA_23050	helicase	ctg36_8_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_8	NRPS-like-1-Microcystis aeruginosa WLECC	other	8	1	10
FMDALA_23055	DUF29 domain-containing protein	ctg36_9_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_9	NRPS-like-1-Microcystis aeruginosa WLECC	other	9	1	10
FMDALA_17815	DUF29 domain-containing protein	ctg39_10_Cyanobactin_50_0	ctg159_10	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_10	Cyanobactin-Microcystis aeruginosa WLECC	other	10	2	15
FMDALA_17820	DUF262 domain-containing protein	ctg39_11_Cyanobactin_50_0	ctg159_11	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_11	Cyanobactin-Microcystis aeruginosa WLECC	other	11	2	15
FMDALA_17825	endoribonuclease	ctg39_12_Cyanobactin_50_0	ctg159_12	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_12	Cyanobactin-Microcystis aeruginosa WLECC	other	12	2	15
FMDALA_17830	reactive intermediate/imine deaminase	ctg39_13_Cyanobactin_50_0	ctg159_13	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_13	Cyanobactin-Microcystis aeruginosa WLECC	other	13	2	15
FMDALA_17835	DNA-directed RNA polymerase subunit gamma	ctg39_14_Cyanobactin_50_0	ctg159_14	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_14	Cyanobactin-Microcystis aeruginosa WLECC	other	14	2	15
FMDALA_17765	Putative peptidase PatA-like protein	ctg39_1_Cyanobactin_50_0	ctg159_1	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_1	Cyanobactin-Microcystis aeruginosa WLECC	core	1	2	15
FMDALA_17770	cyanobactin biosynthesis system PatB/AcyB/McaB family protein	ctg39_2_Cyanobactin_50_0	ctg159_2	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_2	Cyanobactin-Microcystis aeruginosa WLECC	other	2	2	15
FMDALA_17775	hypothetical protein	ctg39_3_Cyanobactin_50_0	ctg159_3	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_3	Cyanobactin-Microcystis aeruginosa WLECC	other	3	2	15
FMDALA_17785	peptidase S8	ctg39_5_Cyanobactin_50_0	ctg159_5	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_5	Cyanobactin-Microcystis aeruginosa WLECC	core	5	2	15
FMDALA_17795	Light-repressed protein A	ctg39_6_Cyanobactin_50_0	ctg159_6	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_6	Cyanobactin-Microcystis aeruginosa WLECC	other	6	2	15
FMDALA_17800	heat-shock protein	ctg39_7_Cyanobactin_50_0	ctg159_7	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_7	Cyanobactin-Microcystis aeruginosa WLECC	other	7	2	15
FMDALA_17805	L-threonylcarbamoyladenylate synthase	ctg39_8_Cyanobactin_50_0	ctg159_8	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_8	Cyanobactin-Microcystis aeruginosa WLECC	other	8	2	15
FMDALA_17810	nickel pincer cofactor biosynthesis protein LarC	ctg39_9_Cyanobactin_50_0	ctg159_9	FALSE	FALSE	TRUE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg39_9	Cyanobactin-Microcystis aeruginosa WLECC	other	9	2	15
FMDALA_07115	recombinase RecQ	ctg3_13_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_13	lanthipeptide-Microcystis aeruginosa WLECC	other	16	1	20
FMDALA_07120	DUF3285 domain-containing protein	ctg3_14_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_14	lanthipeptide-Microcystis aeruginosa WLECC	other	17	1	20
FMDALA_07125	rRNA maturation RNase YbeY	ctg3_15_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_15	lanthipeptide-Microcystis aeruginosa WLECC	other	18	1	20
FMDALA_07130	diacylglycerol kinase	ctg3_16_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_16	lanthipeptide-Microcystis aeruginosa WLECC	other	19	1	20
FMDALA_07135	DUF4327 domain-containing protein	ctg3_17_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_17	lanthipeptide-Microcystis aeruginosa WLECC	other	20	1	20
FMDALA_09920	clan AA aspartic protease	ctg3_4_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_4	lanthipeptide-Microcystis aeruginosa WLECC	other	6	1	20
FMDALA_09925	hypothetical protein	ctg3_5_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_5	lanthipeptide-Microcystis aeruginosa WLECC	other	7	1	20
FMDALA_00025	clan AA aspartic protease	ctg3_6_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_6	lanthipeptide-Microcystis aeruginosa WLECC	other	8	1	20
FMDALA_00030	hypothetical protein	ctg3_7_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_7	lanthipeptide-Microcystis aeruginosa WLECC	other	9	1	20
FMDALA_20260	hypothetical protein	ctg3_8_lanthipeptide_54_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg3_8	lanthipeptide-Microcystis aeruginosa WLECC	other	11	1	20
FMDALA_19055	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	ctg44_17_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_17	1-heptadecene-Microcystis aeruginosa WLECC	additional	17	1	18
FMDALA_04570	5S ribosomal RNA	ctg44_1_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_1	1-heptadecene-Microcystis aeruginosa WLECC	other	1	1	18
FMDALA_11920	DUF2288 domain-containing protein	ctg44_2_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_2	1-heptadecene-Microcystis aeruginosa WLECC	other	2	1	18
FMDALA_02070	radical SAM protein	ctg44_8_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_8	1-heptadecene-Microcystis aeruginosa WLECC	additional	8	1	18
FMDALA_02065	penicillin-binding protein 2	ctg44_9_1-heptadecene_20_0	NA	FALSE	TRUE	FALSE	1-heptadecene	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg44_9	1-heptadecene-Microcystis aeruginosa WLECC	other	9	1	18
FMDALA_06050	GNAT family N-acetyltransferase	ctg5_14_RRE-containing_23_0	ctg73_12	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_14	LAP-Microcystis aeruginosa WLECC	other	14	1	33
FMDALA_06045	adenylate cyclase	ctg5_21_RRE-containing_23_0	ctg73_11	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_21	LAP-Microcystis aeruginosa WLECC	core	21	1	33
FMDALA_06550	ferredoxin	ctg5_26_RRE-containing_23_0	ctg433_3	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_26	LAP-Microcystis aeruginosa WLECC	other	26	1	33
FMDALA_06545	CTP synthase	ctg5_27_RRE-containing_23_0	ctg433_2	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_27	LAP-Microcystis aeruginosa WLECC	other	27	1	33
FMDALA_01595	hypothetical protein	ctg5_28_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_28	LAP-Microcystis aeruginosa WLECC	other	28	1	33
FMDALA_01600	ABC transporter permease	ctg5_29_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_29	LAP-Microcystis aeruginosa WLECC	transport	29	1	33
FMDALA_09760	BarH protein	ctg5_2_RRE-containing_23_0	ctg223_7	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_2	LAP-Microcystis aeruginosa WLECC	other	2	1	33
FMDALA_01605	ABC transporter substrate-binding protein	ctg5_30_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_30	LAP-Microcystis aeruginosa WLECC	other	30	1	33
FMDALA_01610	ABC transporter ATP-binding protein	ctg5_31_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_31	LAP-Microcystis aeruginosa WLECC	transport	31	1	33
FMDALA_01615	acyl-CoA dehydrogenase	ctg5_32_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_32	LAP-Microcystis aeruginosa WLECC	additional	32	1	33
FMDALA_01620	DUF4242 domain-containing protein	ctg5_33_RRE-containing_23_0	NA	FALSE	TRUE	FALSE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_33	LAP-Microcystis aeruginosa WLECC	other	33	1	33
FMDALA_09765	CopG family transcriptional regulator	ctg5_4_RRE-containing_23_0	ctg223_8	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_4	LAP-Microcystis aeruginosa WLECC	other	4	1	33
FMDALA_09770	hypothetical protein	ctg5_5_RRE-containing_23_0	ctg223_9	FALSE	FALSE	TRUE	RRE-containing	RRE	Microcystis aeruginosa WLECC	ctg5_5	LAP-Microcystis aeruginosa WLECC	other	5	1	33
FMDALA_09390	thylakoid-associated protein	ctg71_10_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_10	T1PKS-Microcystis aeruginosa WLECC	other	10	1	11
FMDALA_09385	2TM domain-containing protein	ctg71_11_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_11	T1PKS-Microcystis aeruginosa WLECC	other	11	1	11
FMDALA_23005	hypothetical protein	ctg71_3_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_3	T1PKS-Microcystis aeruginosa WLECC	other	3	1	11
FMDALA_23010	AAA family ATPase	ctg71_4_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_4	T1PKS-Microcystis aeruginosa WLECC	other	4	1	11
FMDALA_23015	DUF1257 domain-containing protein	ctg71_5_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_5	T1PKS-Microcystis aeruginosa WLECC	other	5	1	11
FMDALA_23020	SAM-dependent methyltransferase	ctg71_6_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_6	T1PKS-Microcystis aeruginosa WLECC	other	6	1	11
FMDALA_09400	restriction endonuclease	ctg71_8_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_8	T1PKS-Microcystis aeruginosa WLECC	other	8	1	11
FMDALA_09395	alanine dehydrogenase	ctg71_9_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_9	T1PKS-Microcystis aeruginosa WLECC	other	9	1	11
FMDALA_17740	anti-sigma F factor antagonist	ctg82_10_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_10	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	10	4	37
FMDALA_17745	carbamoyl phosphate synthase small subunit	ctg82_11_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_11	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	additional	11	4	37
FMDALA_17750	Similar to tr|P74588|P74588	ctg82_12_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_12	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	12	4	37
FMDALA_17755	hypothetical protein	ctg82_27_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_27	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	27	4	37
FMDALA_17760	hypothetical protein	ctg82_28_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_28	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	28	4	37
FMDALA_19695	shikimate 5-dehydrogenase	ctg82_29_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_29	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	29	4	37
FMDALA_08260	transglutaminase	ctg82_2_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_2	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	2	4	37
FMDALA_19700	serine/threonine protein kinase	ctg82_30_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_30	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	regulatory	30	4	37
FMDALA_19705	rhodanese-related sulfurtransferase	ctg82_31_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_31	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	31	4	37
FMDALA_19715	DNA repair protein RecO	ctg82_32_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_32	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	32	4	37
FMDALA_19720	arabinose efflux permease	ctg82_33_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_33	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	33	4	37
FMDALA_09310	Cytoplasmic protein	ctg82_34_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_34	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	34	4	37
FMDALA_16130	Uncharacterised protein family (UPF0175)	ctg82_35_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_35	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	35	4	37
FMDALA_16125	DUF3368 domain-containing protein	ctg82_36_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_36	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	36	4	37
FMDALA_17705	cysteine--tRNA ligase	ctg82_3_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_3	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	3	4	37
FMDALA_17710	glycine/betaine ABC transporter substrate-binding protein	ctg82_4_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_4	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	transport	4	4	37
FMDALA_17715	metal-binding protein	ctg82_5_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_5	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	5	4	37
FMDALA_17720	bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase	ctg82_6_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_6	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	6	4	37
FMDALA_17725	hypothetical protein	ctg82_7_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_7	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	7	4	37
FMDALA_17730	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	ctg82_8_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_8	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	8	4	37
FMDALA_17735	Mini-ribonuclease 3	ctg82_9_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	NRP, Polyketide	Microcystis aeruginosa WLECC	ctg82_9	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	9	4	37
FMDALA_07040	alpha/beta hydrolase	ctg83_18_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	NA	NA	Dolichospermum	ctg83_18_lanthipeptide_21	NA	NA	NA	NA	1
FMDALA_07030	ATP-dependent protease ATP-binding subunit ClpX	ctg83_19_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_19	lanthipeptide-Microcystis aeruginosa WLECC	other	19	2	25
FMDALA_07025	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	ctg83_20_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_20	lanthipeptide-Microcystis aeruginosa WLECC	other	20	2	25
FMDALA_07020	trigger factor	ctg83_21_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_21	lanthipeptide-Microcystis aeruginosa WLECC	other	21	2	25
FMDALA_07015	aspartate-semialdehyde dehydrogenase	ctg83_22_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_22	lanthipeptide-Microcystis aeruginosa WLECC	additional	22	2	25
FMDALA_07010	4-hydroxy-tetrahydrodipicolinate synthase	ctg83_23_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_23	lanthipeptide-Microcystis aeruginosa WLECC	other	23	2	25
FMDALA_07005	ribonuclease J	ctg83_24_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_24	lanthipeptide-Microcystis aeruginosa WLECC	other	24	2	25
FMDALA_07000	nickel pincer cofactor biosynthesis protein LarB	ctg83_25_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_25	lanthipeptide-Microcystis aeruginosa WLECC	other	25	2	25
FMDALA_06995	1-deoxy-D-xylulose-5-phosphate synthase	ctg83_26_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_26	lanthipeptide-Microcystis aeruginosa WLECC	additional	26	2	25
FMDALA_07050	glutathione peroxidase	ctg83_3_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_3	lanthipeptide-Microcystis aeruginosa WLECC	additional	3	2	25
FMDALA_07045	undecaprenyl-diphosphate phosphatase	ctg83_4_lanthipeptide_21_0	NA	FALSE	TRUE	FALSE	lanthipeptide	Lanthipeptide	Microcystis aeruginosa WLECC	ctg83_4	lanthipeptide-Microcystis aeruginosa WLECC	other	4	2	25
FMDALA_17140	HlyD family secretion protein	NA	ctg199_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17145	oxidoreductase	NA	ctg199_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17150	hypothetical protein	NA	ctg199_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17155	hypothetical protein	NA	ctg199_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17160	alpha/beta hydrolase	NA	ctg199_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17165	hypothetical protein	NA	ctg199_15	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17170	tryptophan halogenase	NA	ctg199_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17175	tryptophan halogenase	NA	ctg199_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17180	tryptophan halogenase	NA	ctg199_18	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17185	hypothetical protein	NA	ctg199_19	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
FMDALA_17190	short-chain dehydrogenase	NA	ctg199_20	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
