Query_gene_name	Query_gene_annotation	Reference_Name_lauren	Reference_Name_antiSMASH	Not_in_Lauren	Not_in_antiSMASH	Both_match	Main_Product	Biosynthetic_Class	Organism	Gene	New_BGC_name	gene_type	pos_in_bgc	core_genes	genes_in_bgc
OCDKLD_08235	imidazole glycerol phosphate synthase subunit HisH	ctg13_7_Cyanobactin_64_0	NA	FALSE	TRUE	FALSE	Cyanobactin	Cyanobactin	Microcystis aeruginosa WLECC	ctg13_7	Cyanobactin-Microcystis aeruginosa WLECC	other	7	1	13
OCDKLD_08715	hypothetical protein	ctg30_10_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_10	Novel-T3PKS-Microcystis aeruginosa WLECC	other	10	1	18
OCDKLD_08720	WD40 repeat domain-containing protein	ctg30_11_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_11	Novel-T3PKS-Microcystis aeruginosa WLECC	other	11	1	18
OCDKLD_08725	Ribonuclease 3 2	ctg30_12_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_12	Novel-T3PKS-Microcystis aeruginosa WLECC	other	12	1	18
OCDKLD_08735	alpha/beta hydrolase	ctg30_13_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_13	Novel-T3PKS-Microcystis aeruginosa WLECC	additional	13	1	18
OCDKLD_08740	histidine kinase	ctg30_14_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_14	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	14	1	18
OCDKLD_08745	DUF1957 domain-containing protein	ctg30_15_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_15	Novel-T3PKS-Microcystis aeruginosa WLECC	other	15	1	18
OCDKLD_08750	serine/threonine protein kinase	ctg30_16_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_16	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	16	1	18
OCDKLD_08755	carotenoid biosynthesis protein	ctg30_17_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_17	Novel-T3PKS-Microcystis aeruginosa WLECC	other	17	1	18
OCDKLD_09220	HAD family phosphatase	ctg20_15_NRPS-T1PKS_26_0	NA	FALSE	TRUE	FALSE	NRPS-T1PKS	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg20_15	NRPS-T1PKS-Microcystis aeruginosa WLECC	additional	15	3	15
OCDKLD_09480	GTPase	ctg27_40_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_40	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	40	2	42
OCDKLD_09490	hypothetical protein	ctg27_38_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_38	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	38	2	42
OCDKLD_09495	BrnT family toxin	ctg27_37_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_37	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	37	2	42
OCDKLD_09500	hydrolase	ctg27_35_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_35	T1PKS-Terpene-Microcystis aeruginosa WLECC	additional	35	2	42
OCDKLD_09505	phosphoadenosine phosphosulfate reductase	ctg27_34_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_34	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	34	2	42
OCDKLD_09720	glutamate--cysteine ligase	ctg30_9_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_9	Novel-T3PKS-Microcystis aeruginosa WLECC	additional	9	1	18
OCDKLD_09725	resolvase	ctg30_8_Novel-T3PKS_28_0	NA	FALSE	TRUE	FALSE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_8	Novel-T3PKS-Microcystis aeruginosa WLECC	other	8	1	18
OCDKLD_09730	EamA family transporter	ctg30_7_Novel-T3PKS_28_0	ctg109_20	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_7	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	7	1	18
OCDKLD_09735	Uncharacterized protein sll0103	ctg30_6_Novel-T3PKS_28_0	ctg109_21	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_6	Novel-T3PKS-Microcystis aeruginosa WLECC	other	6	1	18
OCDKLD_09740	DUF4277 domain-containing protein	NA	ctg109_22	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09745	aminotransferase	NA	ctg109_23	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09750	indole-3-glycerol phosphate synthase TrpC	NA	ctg109_24	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09755	hypothetical protein	NA	ctg109_25	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09760	Chromosome partition protein Smc	NA	ctg109_26	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09765	DUF3288 domain-containing protein	NA	ctg109_27	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09770	methionine synthase	NA	ctg109_28	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09775	glycosyltransferase	NA	ctg109_29	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09780	transcriptional regulator	NA	ctg109_30	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09785	squalene--hopene cyclase	NA	ctg109_31	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09790	translation elongation factor Ts	NA	ctg109_32	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09795	30S ribosomal protein S2	NA	ctg109_33	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09800	thioredoxin-dependent thiol peroxidase	NA	ctg109_34	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09805	Zn-dependent protease with chaperone function	NA	ctg109_35	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09810	CopY family transcriptional regulator	NA	ctg109_36	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09815	DUF4090 domain-containing protein	NA	ctg109_37	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09820	mannose-1-phosphate guanyltransferase	NA	ctg109_39	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09825	lipid-A-disaccharide synthase	NA	ctg109_40	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_09950	NFACT N-terminal and middle domains	ctg34_5_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_5	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	5	1	28
OCDKLD_09975	hypothetical protein	ctg36_3_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_3	NRPS-like-1-Microcystis aeruginosa WLECC	other	3	1	10
OCDKLD_09990	methylthioribulose 1-phosphate dehydratase	ctg36_4_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_4	NRPS-like-1-Microcystis aeruginosa WLECC	other	4	1	10
OCDKLD_09995	hypothetical protein	ctg36_5_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_5	NRPS-like-1-Microcystis aeruginosa WLECC	other	5	1	10
OCDKLD_10005	recombinase B	ctg36_6_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_6	NRPS-like-1-Microcystis aeruginosa WLECC	other	6	1	10
OCDKLD_10010	cysteine lyase	ctg36_7_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_7	NRPS-like-1-Microcystis aeruginosa WLECC	additional	7	1	10
OCDKLD_10015	helicase	ctg36_8_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_8	NRPS-like-1-Microcystis aeruginosa WLECC	other	8	1	10
OCDKLD_10020	hypothetical protein	ctg36_9_NRPS-like_34_0	NA	FALSE	TRUE	FALSE	NRPS-like	NRP	Microcystis aeruginosa WLECC	ctg36_9	NRPS-like-1-Microcystis aeruginosa WLECC	other	9	1	10
OCDKLD_10025	DUF4351 domain-containing protein	ctg34_26_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_26	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	26	1	28
OCDKLD_10245	glycine cleavage system aminomethyltransferase GcvT	ctg34_19_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_19	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	19	1	28
OCDKLD_10250	Transposase	ctg27_30_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_30	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	30	2	42
OCDKLD_10960	pirin family protein	ctg27_13_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_13	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	13	2	42
OCDKLD_10970	GUN4 domain-containing protein	NA	ctg130_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_10975	Phosphotransferase enzyme family	NA	ctg130_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_10980	FHA domain-containing protein	NA	ctg130_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_10985	hypothetical protein	NA	ctg130_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_10990	SEFIR domain-containing protein	NA	ctg130_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_10995	hypothetical protein	ctg27_12_T1PKS-Terpene_11_0	ctg130_13	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_12	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	12	2	42
OCDKLD_11000	hypothetical protein	ctg27_11_T1PKS-Terpene_11_0	ctg130_14	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_11	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	11	2	42
OCDKLD_11005	phytoene synthase	ctg27_10_T1PKS-Terpene_11_0	ctg130_15	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_10	T1PKS-Terpene-Microcystis aeruginosa WLECC	core	10	2	42
OCDKLD_11010	15-cis-phytoene desaturase	ctg27_9_T1PKS-Terpene_11_0	ctg130_16	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_9	T1PKS-Terpene-Microcystis aeruginosa WLECC	additional	9	2	42
OCDKLD_11015	magnesium-transporting ATPase	ctg27_8_T1PKS-Terpene_11_0	ctg130_17	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_8	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	8	2	42
OCDKLD_11020	SLC13 family permease	ctg27_7_T1PKS-Terpene_11_0	ctg130_18	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_7	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	7	2	42
OCDKLD_11025	Tetratricopeptide TPR_1 repeat-containing protein	ctg27_6_T1PKS-Terpene_11_0	ctg130_19	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_6	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	6	2	42
OCDKLD_11030	ABC transporter substrate-binding protein	ctg27_5_T1PKS-Terpene_11_0	ctg130_20	FALSE	FALSE	TRUE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_5	T1PKS-Terpene-Microcystis aeruginosa WLECC	additional	5	2	42
OCDKLD_11035	DEAD/DEAH box helicase	ctg27_3_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_3	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	3	2	42
OCDKLD_11040	lipoprotein NlpI	ctg27_2_T1PKS-Terpene_11_0	NA	FALSE	TRUE	FALSE	T1PKS-Terpene	Hybrid	Microcystis aeruginosa WLECC	ctg27_2	T1PKS-Terpene-Microcystis aeruginosa WLECC	other	2	2	42
OCDKLD_11080	DNA phosphorothioation-associated protein 4	NA	ctg130_31	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11085	ring-hydroxylating oxygenase subunit alpha	NA	ctg130_32	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11090	DUF1361 domain-containing protein	NA	ctg130_33	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11095	"1,4-dihydroxy-2-naphthoyl-CoA hydrolase"	NA	ctg130_34	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11100	cofactor assembly of complex C subunit B	NA	ctg130_35	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11105	ABC 3 transport family	NA	ctg130_36	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11110	"putative toxin-antitoxin system toxin component, PIN family"	NA	ctg130_37	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11115	hypothetical protein	NA	ctg130_38	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11120	hypothetical protein	NA	ctg130_39	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11125	hypothetical protein	NA	ctg130_40	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11135	alkaline phosphatase	NA	ctg130_41	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11140	adenosylhomocysteinase	NA	ctg130_42	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11145	riboflavin synthase	NA	ctg130_43	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11150	glutamate-5-semialdehyde dehydrogenase	NA	ctg130_44	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11155	1-deoxy-D-xylulose-5-phosphate reductoisomerase	NA	ctg130_45	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11160	acyl-CoA desaturase	NA	ctg130_47	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11165	Aluminum resistance protein	NA	ctg130_48	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11170	ABC transporter substrate-binding protein	NA	ctg130_49	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11175	macrolide ABC transporter ATP-binding protein	NA	ctg130_50	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11180	hypothetical protein	NA	ctg130_51	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11185	Cytochrome b5 heme-binding domain-containing protein	NA	ctg130_52	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11190	naringenin-chalcone synthase	ctg30_1_Novel-T3PKS_28_0	ctg130_53	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_1	Novel-T3PKS-Microcystis aeruginosa WLECC	core	1	1	18
OCDKLD_11195	ABC transporter ATP-binding protein	ctg30_2_Novel-T3PKS_28_0	ctg130_54	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_2	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	2	1	18
OCDKLD_11200	efflux transporter periplasmic adaptor subunit	ctg30_3_Novel-T3PKS_28_0	ctg130_55	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_3	Novel-T3PKS-Microcystis aeruginosa WLECC	transport	3	1	18
OCDKLD_11205	hypothetical protein	ctg30_4_Novel-T3PKS_28_0	ctg130_56	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_4	Novel-T3PKS-Microcystis aeruginosa WLECC	other	4	1	18
OCDKLD_11210	aluminum resistance family protein	ctg30_5_Novel-T3PKS_28_0	ctg130_57	FALSE	FALSE	TRUE	Novel-T3PKS	Polyketide	Microcystis aeruginosa WLECC	ctg30_5	Novel-T3PKS-Microcystis aeruginosa WLECC	other	5	1	18
OCDKLD_11215	IS1634 family transposase	NA	ctg130_58	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11550	glycogen debranching protein	ctg28_3_RiPP-like_84_0	NA	FALSE	TRUE	FALSE	RiPP-like	RiPP	Microcystis aeruginosa WLECC	ctg28_3	RiPP-like-Microcystis aeruginosa WLECC	other	3	1	7
OCDKLD_11555	Dolichyl-phosphate-mannose-protein mannosyltransferase	ctg28_2_RiPP-like_84_0	NA	FALSE	TRUE	FALSE	RiPP-like	RiPP	Microcystis aeruginosa WLECC	ctg28_2	RiPP-like-Microcystis aeruginosa WLECC	other	2	1	7
OCDKLD_11690	N-acetyltransferase	CAQ16119.1_mdnD_MicrocystisaeruginosaNIES-298_microviridinB	ctg136_1	FALSE	FALSE	TRUE	microviridin B	Microviridin	Microcystis aeruginosa NIES-298	mdnD	Microviridin B-Microcystis	additional	4	1	5
OCDKLD_11695	hypothetical protein	NA	ctg136_2	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11700	serine endopeptidase inhibitor	NA	ctg136_3	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11705	MvdD family ATP-grasp ribosomal peptide maturase	CAQ16118.1_mdnC_MicrocystisaeruginosaNIES-298_microviridinB	ctg136_4	FALSE	FALSE	TRUE	microviridin B	Microviridin	Microcystis aeruginosa NIES-298	mdnC	Microviridin B-Microcystis	other	3	1	5
OCDKLD_11710	MvdC family ATP-grasp ribosomal peptide maturase	CAQ16117.1_mdnB_MicrocystisaeruginosaNIES-298_microviridinB	ctg136_5	FALSE	FALSE	TRUE	microviridin B	Microviridin	Microcystis aeruginosa NIES-298	mdnB	Microviridin B-Microcystis	other	2	1	5
OCDKLD_11715	Microviridin	CAQ16116.1_mdnA_MicrocystisaeruginosaNIES-298_microviridinB	ctg136_6	FALSE	FALSE	TRUE	microviridin B	Microviridin	Microcystis aeruginosa NIES-298	mdnA	Microviridin B-Microcystis	core	1	1	5
OCDKLD_11720	rod shape-determining protein RodA	NA	ctg136_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11725	sodium:proton antiporter	NA	ctg136_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11730	MOSC domain-containing protein	NA	ctg136_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11735	glycosyl transferase group 1 family protein	NA	ctg136_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11740	group 1 glycosyl transferase	NA	ctg136_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11745	hypothetical protein	NA	ctg136_12	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11750	AtzE family amidohydrolase	NA	ctg136_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11755	DUF4089 domain-containing protein	NA	ctg136_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_11925	PEP-CTERM sorting domain-containing protein	ctg34_23_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_23	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	23	1	28
OCDKLD_11930	hypothetical protein	ctg34_24_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_24	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	24	1	28
OCDKLD_12805	hypothetical protein	NA	ctg151_5	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12815	Domain of unknown function DUF29	NA	ctg151_6	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12820	Serine/threonine-protein kinase B	NA	ctg151_7	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12830	hypothetical protein	NA	ctg151_8	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12835	transglutaminase	NA	ctg151_9	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12840	A putative alpha-helical domain with a conserved ER motif	NA	ctg151_10	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12845	Circularly permuted ATP-grasp type 2	NA	ctg151_11	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12855	cytochrome b6-f complex subunit IV	NA	ctg151_13	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12860	phytoene/squalene synthase family protein	NA	ctg151_14	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12875	pilus motility taxis protein HmpF	NA	ctg151_16	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12880	two-component system response regulator	NA	ctg151_17	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12885	CheW-like domain-containing protein	NA	ctg151_18	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12890	chemotaxis protein	NA	ctg151_19	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12895	glycosyltransferase	NA	ctg151_20	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCDKLD_12925	Alkaline phosphatase	ctg82_37_T3PKS-Merocyclophane_5_0	NA	FALSE	TRUE	FALSE	T3PKS-Merocyclophane	"NRP, Polyketide"	Microcystis aeruginosa WLECC	ctg82_37	T3PKS-Merocyclophane-Microcystis aeruginosa WLECC	other	37	4	37
OCDKLD_13065	hypothetical protein	ctg71_3_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_3	T1PKS-Microcystis aeruginosa WLECC	other	3	1	11
OCDKLD_13070	AAA family ATPase	ctg71_4_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_4	T1PKS-Microcystis aeruginosa WLECC	other	4	1	11
OCDKLD_13075	DUF1257 domain-containing protein	ctg71_5_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_5	T1PKS-Microcystis aeruginosa WLECC	other	5	1	11
OCDKLD_13080	SAM-dependent methyltransferase	ctg71_6_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_6	T1PKS-Microcystis aeruginosa WLECC	other	6	1	11
OCDKLD_13085	restriction endonuclease	ctg71_8_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_8	T1PKS-Microcystis aeruginosa WLECC	other	8	1	11
OCDKLD_13090	alanine dehydrogenase	ctg71_9_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_9	T1PKS-Microcystis aeruginosa WLECC	other	9	1	11
OCDKLD_13095	thylakoid-associated protein	ctg71_10_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_10	T1PKS-Microcystis aeruginosa WLECC	other	10	1	11
OCDKLD_13100	2TM domain-containing protein	ctg71_11_T1PKS_51_0	NA	FALSE	TRUE	FALSE	T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg71_11	T1PKS-Microcystis aeruginosa WLECC	other	11	1	11
OCDKLD_13545	ATP-dependent sacrificial sulfur transferase LarE	ctg34_20_Bartoloside-T1PKS_18_0	NA	FALSE	TRUE	FALSE	Bartoloside-T1PKS	Polyketide	Microcystis aeruginosa WLECC	ctg34_20	Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC	other	20	1	28
